0.0199980241	17.8875409233	-0.3380328688	
0.0399980241	17.8844274664	-0.3379686271	
0.0599980241	17.8813132095	-0.3379044036	
0.0799980241	17.8781981535	-0.3378401984	
0.0999980241	17.8750822989	-0.3377760114	
0.1199980241	17.8719656463	-0.3377118426	
0.1399980241	17.8688481966	-0.3376476920	
0.1599980241	17.8657299503	-0.3375835595	
0.1799980241	17.8626109081	-0.3375194452	
0.1999980241	17.8594910707	-0.3374553490	
0.2199980241	17.8563704387	-0.3373912709	
0.2399980241	17.8532490128	-0.3373272109	
0.2599980241	17.8501267937	-0.3372631688	
0.2799980241	17.8470037820	-0.3371991448	
0.2999980241	17.8438799783	-0.3371351388	
0.3199980241	17.8407553834	-0.3370711508	
0.3399980241	17.8376299979	-0.3370071807	
0.3599980241	17.8345038224	-0.3369432285	
0.3799980241	17.8313768576	-0.3368792942	
0.3999980241	17.8282491041	-0.3368153777	
0.4199980241	17.8251205627	-0.3367514792	
0.4399980241	17.8219912339	-0.3366875984	
0.4599980241	17.8188611185	-0.3366237354	
0.4799980241	17.8157302170	-0.3365598902	
0.4999980241	17.8125985301	-0.3364960628	
0.5199980241	17.8094660585	-0.3364322531	
0.5399980240	17.8063328029	-0.3363684611	
0.5599980240	17.8031987637	-0.3363046867	
0.5799980240	17.8000639418	-0.3362409300	
0.5999980240	17.7969283378	-0.3361771910	
0.6199980240	17.7937919523	-0.3361134695	
0.6399980240	17.7906547859	-0.3360497657	
0.6599980240	17.7875168393	-0.3359860794	
0.6799980240	17.7843781132	-0.3359224106	
0.6999980240	17.7812386081	-0.3358587594	
0.7199980240	17.7780983248	-0.3357951256	
0.7399980240	17.7749572638	-0.3357315093	
0.7599980240	17.7718154258	-0.3356679105	
0.7799980240	17.7686728115	-0.3356043291	
0.7999980240	17.7655294215	-0.3355407650	
0.8199980240	17.7623852564	-0.3354772184	
0.8399980240	17.7592403169	-0.3354136891	
0.8599980240	17.7560946035	-0.3353501771	
0.8799980240	17.7529481170	-0.3352866824	
0.8999980240	17.7498008580	-0.3352232050	
0.9199980240	17.7466528270	-0.3351597449	
0.9399980240	17.7435040248	-0.3350963020	
0.9599980240	17.7403544520	-0.3350328763	
0.9799980240	17.7372041091	-0.3349694678	
0.9999980240	17.7340529969	-0.3349060765	
1.0199980240	17.7309011160	-0.3348427023	
1.0399980240	17.7277484669	-0.3347793452	
1.0599980240	17.7245950504	-0.3347160052	
1.0799980240	17.7214408670	-0.3346526823	
1.0999980240	17.7182859174	-0.3345893765	
1.1199980240	17.7151302022	-0.3345260877	
1.1399980240	17.7119737220	-0.3344628159	
1.1599980239	17.7088164774	-0.3343995611	
1.1799980239	17.7056584692	-0.3343363232	
1.1999980239	17.7024996978	-0.3342731023	
1.2199980239	17.6993401640	-0.3342098983	
1.2399980239	17.6961798683	-0.3341467112	
1.2599980239	17.6930188113	-0.3340835409	
1.2799980239	17.6898569937	-0.3340203875	
1.2999980239	17.6866944162	-0.3339572509	
1.3199980239	17.6835310792	-0.3338941312	
1.3399980239	17.6803669835	-0.3338310282	
1.3599980239	17.6772021297	-0.3337679420	
1.3799980239	17.6740365183	-0.3337048725	
1.3999980239	17.6708701500	-0.3336418197	
1.4199980239	17.6677030254	-0.3335787836	
1.4399980239	17.6645351452	-0.3335157642	
1.4599980239	17.6613665098	-0.3334527614	
1.4799980239	17.6581971200	-0.3333897753	
1.4999980239	17.6550269764	-0.3333268058	
1.5199980239	17.6518560795	-0.3332638528	
1.5399980239	17.6486844299	-0.3332009164	
1.5599980239	17.6455120284	-0.3331379966	
1.5799980239	17.6423388755	-0.3330750932	
1.5999980239	17.6391649717	-0.3330122064	
1.6199980239	17.6359903178	-0.3329493360	
1.6399980239	17.6328149142	-0.3328864820	
