0.0199980241	-87.9373718431	-0.0000002103	
0.0399980241	-87.9373736223	-0.0000002103	
0.0599980241	-87.9373754014	-0.0000002103	
0.0799980241	-87.9373771803	-0.0000002103	
0.0999980241	-87.9373789590	-0.0000002103	
0.1199980241	-87.9373807374	-0.0000002103	
0.1399980241	-87.9373825157	-0.0000002103	
0.1599980241	-87.9373842937	-0.0000002103	
0.1799980241	-87.9373860715	-0.0000002103	
0.1999980241	-87.9373878492	-0.0000002103	
0.2199980241	-87.9373896266	-0.0000002103	
0.2399980241	-87.9373914038	-0.0000002103	
0.2599980241	-87.9373931808	-0.0000002103	
0.2799980241	-87.9373949576	-0.0000002103	
0.2999980241	-87.9373967342	-0.0000002103	
0.3199980241	-87.9373985106	-0.0000002103	
0.3399980241	-87.9374002867	-0.0000002103	
0.3599980241	-87.9374020627	-0.0000002103	
0.3799980241	-87.9374038385	-0.0000002103	
0.3999980241	-87.9374056140	-0.0000002103	
0.4199980241	-87.9374073894	-0.0000002103	
0.4399980241	-87.9374091645	-0.0000002103	
0.4599980241	-87.9374109394	-0.0000002103	
0.4799980241	-87.9374127142	-0.0000002103	
0.4999980241	-87.9374144887	-0.0000002103	
0.5199980241	-87.9374162630	-0.0000002103	
0.5399980240	-87.9374180371	-0.0000002103	
0.5599980240	-87.9374198110	-0.0000002103	
0.5799980240	-87.9374215847	-0.0000002103	
0.5999980240	-87.9374233582	-0.0000002103	
0.6199980240	-87.9374251314	-0.0000002103	
0.6399980240	-87.9374269045	-0.0000002103	
0.6599980240	-87.9374286774	-0.0000002103	
0.6799980240	-87.9374304500	-0.0000002103	
0.6999980240	-87.9374322225	-0.0000002103	
0.7199980240	-87.9374339947	-0.0000002103	
0.7399980240	-87.9374357667	-0.0000002103	
0.7599980240	-87.9374375386	-0.0000002103	
0.7799980240	-87.9374393102	-0.0000002103	
0.7999980240	-87.9374410816	-0.0000002104	
0.8199980240	-87.9374428528	-0.0000002104	
0.8399980240	-87.9374446238	-0.0000002104	
0.8599980240	-87.9374463946	-0.0000002104	
0.8799980240	-87.9374481652	-0.0000002104	
0.8999980240	-87.9374499356	-0.0000002104	
0.9199980240	-87.9374517057	-0.0000002104	
0.9399980240	-87.9374534757	-0.0000002104	
0.9599980240	-87.9374552455	-0.0000002104	
0.9799980240	-87.9374570150	-0.0000002104	
0.9999980240	-87.9374587844	-0.0000002104	
1.0199980240	-87.9374605535	-0.0000002104	
1.0399980240	-87.9374623224	-0.0000002104	
1.0599980240	-87.9374640912	-0.0000002104	
1.0799980240	-87.9374658597	-0.0000002104	
1.0999980240	-87.9374676280	-0.0000002104	
1.1199980240	-87.9374693961	-0.0000002104	
1.1399980240	-87.9374711640	-0.0000002104	
1.1599980239	-87.9374729317	-0.0000002104	
1.1799980239	-87.9374746992	-0.0000002104	
